feature_1,feature_2,target
18.792675397424063,19.24368569354548,1
11.502049684239063,17.93022633584004,1
15.871236925441673,12.690081426022886,1
0.2912082042534401,11.5638144218399,0
4.456712191170546,19.471973434312158,0
0.8037458649745055,13.491296999193974,0
9.13591702355821,28.85568003459722,0
11.25051736489037,12.9259443267146,1
17.271558222697205,27.31536748710718,1
20.861230491454762,31.814481493149792,1
14.35895679556365,34.800618210878625,0
5.479487823787718,19.329436857819054,0
0.6440534098183548,26.415771290427227,0
16.077480119323884,28.21896830080584,0
4.713074265234127,9.68066665056907,0
10.555015808016886,15.97524975990697,1
2.6582326181418345,14.373384850279836,0
12.799345785668574,23.074432441930124,0
11.01602926490191,33.726813062939044,0
19.531595068731182,20.392243071172423,1
12.351250270825412,24.813254067018505,0
31.47185679686701,40.33019559114823,1
12.952224014427092,16.72352472116429,1
14.66275472835251,44.003665818989745,0
10.742296857039861,27.78802671983286,0
-4.381119980023257,2.9697112038317997,0
6.4864569159014,24.85829049653834,0
11.665428686415334,27.797918980107948,0
11.829527120490962,20.271107906573082,0
1.5461598336743219,6.783203877275241,0
-0.13227495839012704,2.121325058692676,0
6.60111238264483,12.603194015006395,0
7.457770227935324,3.8027084883442974,1
10.852156494208879,35.14579542276753,0
20.352757838006106,39.301697092973015,0
14.816140804512287,77.05822450706549,0
7.80597251648509,25.911544362692702,0
9.925224466206252,15.152818814001517,1
11.405277916253798,39.21617372082636,0
7.258187106022412,14.9043576899197,0
39.16068665482955,73.90025922839007,0
13.254537547084515,43.19268278974309,0
0.5849808696388816,18.94191535579408,0
8.963630628398732,16.22118118047866,0
23.601253544143585,46.66654262854005,0
2.4624712637766315,37.30726029465118,0
2.786449619312525,2.247704273980627,1
13.370008869596337,14.435712069374745,1
14.754701027654892,27.521960044451014,0
11.722541404332254,16.488056034012583,1
3.1885879525889393,21.78438760107858,0
16.736896921039005,37.73021111275323,0
17.09697504830088,14.12338931766922,1
6.850925232737834,22.1794852609745,0
11.638164896764588,20.880941275554818,0
11.471436175622044,37.7496212530093,0
18.87224419658448,35.422758531905984,0
-1.8800223483492022,16.905156313852434,0
13.957596328046828,31.570047542884108,0
10.945068529525924,17.793164730722896,1
-6.07887121752896,10.269719475053769,0
5.596846265636373,5.815131850206992,1
-6.174706925874155,9.653153604605487,0
12.750910227002313,5.5023643692550035,1
17.726164966737514,30.514548436236197,0
2.3984888183651583,-2.958894203886171,0
10.589274109057543,30.409011362821587,0
21.038674937873548,43.35478504024278,0
3.383418140805011,25.891014851139936,0
14.37719931810712,18.339018451540735,1
41.57887397250464,69.49230302541079,0
13.151632852995085,17.764867636826608,1
18.858894853331833,19.097777820077752,1
7.020934666676084,10.09948792386656,1
-0.003935274797644439,21.480610796760637,0
22.717898334565547,23.601580908216373,1
8.733661749336644,26.232893242410476,0
10.635116832756996,36.45192298643517,0
25.006269848874403,45.25215321211034,0
8.215737849364029,13.520899665180371,1
8.322150371243179,13.803994079886225,0
-6.37819255607679,11.965367762612194,0
28.056408773217626,48.46307621712997,0
11.44565575430131,24.170193370858176,0
12.703652453202526,48.47426453067608,0
37.77166914006649,65.24160263887052,0
-3.1485929887704955,19.92033701087428,0
15.352177930633825,16.484856708142733,1
24.710069575006315,26.981450985401366,1
16.439565293528165,42.52815776593348,0
7.670904599685759,11.909432437268523,1
9.7628488365316,8.362658076675586,1
3.9889312729690234,6.316634180675624,0
16.69479736709696,10.776307480600838,1
13.213186488524878,15.644269352274332,1
4.843950323743797,19.437330659691707,0
9.786204893174407,17.276872031217227,0
0.5362434350260212,6.628602969855301,0
5.420545669764775,17.217070316892727,0
6.367392841524934,33.36597611319186,0
-6.9147983363110015,9.175522523311276,0
11.359367170359269,28.74936493073158,0
7.277171283282312,10.153985402526445,1
6.211892222912597,-3.8024027378197616,0
29.170111197289003,51.18563638508639,0
10.045733851403206,19.17260007176467,0
7.7980766749284065,15.506602713218816,0
17.72180117643326,58.685096768463076,0
13.498229884735096,57.04526172610587,0
15.57663956507292,22.535574273282933,1
5.650984377401391,18.766859521598136,0
-3.5728718004362925,5.882988934191792,0
6.886680271930389,9.306020710958874,1
-0.08836393306874868,7.09399122652616,0
35.70410732856418,68.4066831777883,0
48.85380735573452,57.96846720380803,1
36.71793148734827,49.09866222160292,1
19.29814257879269,64.51806296224274,0
4.843418242554763,8.390052476785218,0
12.505848217981077,12.025078154555914,1
15.864295305867325,30.126228438012312,0
14.41347743151384,49.92261824372285,0
26.058659743888505,75.31661886461576,0
5.1430080427613625,30.42867996548933,0
13.388098254890524,26.999831640960778,0
7.470692555873342,20.021739507601076,0
25.994835368454257,20.756493547892376,1
4.405342839917897,23.474717544399862,0
5.9505492258592465,15.3731192718536,0
6.66776816476921,17.337064412355293,0
43.64672738487536,48.72543026661157,1
11.358969249218188,21.544556319837273,0
15.785572278779764,9.949022683185136,1
0.5690333851462199,16.624085617001477,0
12.206790505233492,31.89787290428664,0
14.416792702903699,41.63567766380299,0
10.2852817108806,27.12334490356323,0
16.48759512382728,36.238262833249465,0
15.718346585180615,30.18859120664802,0
14.90085502841595,18.766774272050686,1
3.9804290517578877,19.71873908445145,0
10.532308602442072,11.075249476266588,1
10.174660170092686,38.263781395748055,0
20.538198173157774,32.837402541692086,1
18.069310636782085,14.934629135934852,1
25.61867857860322,38.305819682928394,1
24.42170283909875,48.731529200788415,0
27.333870876738086,48.60027346020121,0
11.721156167517927,22.603016424719293,0
6.743446499155694,17.06012238427685,0
19.642109712207073,14.077781814048286,1
21.450689831997103,28.82615872357023,1
40.49273634135919,56.313083003671295,1
9.97591878783471,24.91385779016932,0
16.18943543347733,23.62029783139782,1
14.117367311318237,33.05209521922103,0
15.900658877849448,18.273250762162366,1
10.453680605840681,39.49826795508537,0
30.06193781744542,61.10654262286484,0
17.418474084182193,64.32629380021794,0
5.491829220566004,40.83581801818715,0
25.205547862813244,17.722402111142316,1
7.483953226178886,4.966708243703744,1
10.237964099685442,31.04755929393542,0
12.540068068745612,33.49714480971194,0
3.844686024243532,27.816140286212097,0
44.98492816657563,37.2950555932895,1
7.142563973073415,-0.1787038071234086,1
10.394118593540458,21.28077793255257,0
8.099223434269241,37.99512991211756,0
11.799742153158865,25.141926319369823,0
13.60662620950843,56.12086757771635,0
28.290873042000353,49.04611751768694,0
