feature_1,feature_2,target
21.320023213078706,32.12470556215575,1
19.93283579007727,46.13572312238089,0
7.7959418919596395,8.535676953779442,1
13.404336506410298,21.931125508416027,1
12.846838148825213,14.854536775479556,1
21.68973419915503,63.98860037238768,0
18.533266146258654,40.43045951130991,0
8.405493322779465,23.91682899048624,0
17.59632045898828,31.01991276895218,0
6.894656022808352,27.11732763146243,0
20.597317192372632,54.864524640579184,0
7.8438888008922465,17.25292820139972,0
11.369009886706566,68.10363489785911,0
10.95156996937867,22.802583217855766,0
12.878481001441111,21.75087002320033,0
11.848251796683869,39.86249138141659,0
1.370409048080223,19.579635174725958,0
16.155776777378133,25.888960459280923,1
8.04887308471028,20.41820367337837,0
12.142742774312998,22.84541385479819,0
5.841010362415553,13.164382345160787,0
12.42687884992236,25.708513288633046,0
-2.8541923199943025,12.28010352357003,0
18.08319267548519,5.288910419478604,1
4.842864164399499,17.30474207716319,0
14.050840008997934,17.725334067437277,1
22.392184399627048,21.61118757253214,1
16.282124264944276,50.48564452432113,0
-0.8113964323827716,9.762163328708478,0
0.859964492305167,9.671940007042734,0
19.82632035496192,44.73211103771963,0
20.057052166557863,28.470502885726937,1
3.387782332673524,17.31396975940132,0
14.036322976439449,23.54835434800267,0
21.36247545624831,49.281112176791055,0
10.113727106158482,21.99445691331557,0
15.68380204090447,21.724507187501956,1
2.637116673541102,11.43695924527962,0
3.6601923516199797,11.457508599112133,0
3.692052386228105,9.684957201666688,0
14.220665013852003,21.169158792128822,1
24.586781955010863,28.973826253433735,1
-2.313590378368197,13.834474806449725,0
12.900034686474465,24.610241124883554,0
16.80846482140211,23.37325305044596,1
4.254311461271159,17.638468765918574,0
15.07897846997085,24.670872318795272,1
17.49523866749257,43.49415260284118,0
7.422951426545293,18.607081364372114,0
14.20074006681185,22.189801578906636,1
8.230725759386104,14.176657060351996,0
4.2106106035460105,18.72210656122676,0
-6.679977475581495,2.176302309557272,1
17.9937741053403,26.371193900438115,1
19.140542509240685,23.377710308269556,1
20.8769245663278,20.631706146585135,1
18.557788708163606,36.4594640412311,0
-1.098364825794496,6.961908847036636,0
20.51519108385105,34.66119337485108,0
8.035370795703715,13.688160427215442,0
4.009058704114519,16.342776501867263,0
18.123624714770376,58.93930042182415,0
18.403780430135058,44.57988630095768,0
-2.1012372485584407,10.880762305389345,0
8.453648660135514,20.49815264275972,0
16.819721330321183,23.43645768632646,1
7.969327244372777,21.069933799814727,0
14.624527797781393,24.121897440559778,1
3.8259252223037965,10.055488815102402,0
20.829853820936847,27.307048846229215,1
8.318255943982374,14.833972331071362,0
0.49149603699477673,12.771629974675873,0
16.593621179155782,24.136803247801215,1
2.1767330135241023,11.110584405639337,0
-0.8933887063125745,21.893098366007706,0
19.76537835457054,13.416960436599371,1
7.585230147459988,13.133121498723847,0
14.652568043671927,21.77773551854568,1
8.432322462796352,12.422739173294753,1
21.1429581249161,35.311685612050276,0
10.639557970726717,24.85054923755915,0
16.6889148539977,19.641277959507462,1
8.126879840582898,15.907771250101689,0
18.78508132455945,24.438312997944912,1
14.164521487243643,55.62016289530334,0
10.527680921320645,15.697901583764246,1
15.056157636495318,22.292545369502204,1
7.8492069688004324,17.43160283240317,0
9.51696407937879,19.350549404840983,0
11.223576731772075,11.689779811761568,1
10.145688122724804,12.405143106921024,1
8.089900729046597,16.089152839015256,0
20.80000387073902,26.900387376168396,1
15.176044265560082,21.004196195322194,1
16.37843114210729,55.146632906036075,0
2.0555672541921384,15.413645418349962,0
18.331581450227723,12.388246214143454,1
18.960419980935313,35.30138565780389,0
11.867827736878937,23.602096801497762,0
10.894616926577067,17.988372196025466,0
6.762725883280048,19.161039337867066,0
7.566916631165737,16.775256232571728,0
8.328513144188406,23.443097753641133,0
15.195879948304075,27.746599423825323,0
23.808454162766633,44.907795906611256,0
1.6078137457565624,15.85506392917841,0
14.600171316793558,19.29077410963073,1
12.873009894240404,19.18983082240645,1
7.410720005126656,9.91047779517506,1
