feature_1,feature_2,target
42.26507411802736,46.25352771821301,1
5.733880507822944,19.042465890059752,0
3.0952714966631714,21.43675499393146,0
40.03520487792225,48.188156231617796,1
10.89843622281728,19.662979074766262,0
9.33436707353387,19.55628327357499,0
6.962881434461498,17.18062386894742,0
2.0436218802497557,21.607638455497522,0
24.427239478267115,21.76263891840696,1
9.362512151614737,20.029245845014586,0
22.33236237334267,19.238924946577878,1
-4.361517326073461,18.65979162898172,0
22.3278911138908,18.91856632691717,1
19.985087716009954,19.99773530523999,1
9.975119613237874,18.265981510480028,0
1.3719714434685422,20.019829436528035,0
0.8212418605552507,21.38610835071858,0
8.12901719498502,38.40891994272229,0
12.959421843607576,20.36235522310526,1
11.556393136225276,20.55250631155547,0
13.728698166291853,20.232482199305174,1
0.4408148796402749,18.827761988643132,0
14.16444595796423,19.814052348205742,1
17.383606124598508,19.05804196154968,1
2.279587123791166,20.903989710325828,0
6.194882789588551,19.59468340036451,0
-9.528239860501454,19.752936966038213,0
2.1335881756474917,18.808465288934563,0
3.4266661613807123,19.472923220904157,0
8.721749966444323,19.581625299360834,0
1.8774374851827194,19.27280347676508,0
27.796436415881477,20.175801136335714,1
7.377771283714694,18.414344032588033,0
7.854173890187154,30.901563830005124,0
18.69691793595611,20.451098321902776,1
7.9823152501429355,20.48368949805131,0
10.47773831186054,20.69180583280609,0
5.196968024307269,20.170212180604114,0
16.819089642453182,22.485326737686822,1
34.42478642313077,45.6069868893901,1
11.894185726790163,19.826878851441254,0
9.983782454645231,20.95774964175867,0
23.531698648019535,39.70710941089724,0
7.801494728538449,21.03401510537974,0
0.03837012522664551,19.83299610426693,0
-1.8514954798869745,17.482849555800293,0
11.313196596599843,18.718571891928896,1
10.665377691854424,20.760972782322735,0
21.190335080903637,39.373397816153364,0
9.480641566404595,19.811973108911364,0
19.63494388129869,20.711837242071173,1
18.855873013279655,20.550437990408184,1
24.80164201807566,39.566073447446634,1
16.916492652293968,21.498532758636507,1
13.27608751905376,40.85331918050128,0
4.353584330650312,19.22532681541491,0
26.100257065217342,43.50071705474034,0
50.56211595662967,48.616691804249015,1
-4.489996805426541,20.0038464920042,0
22.329395245471307,19.597257300931922,1
29.244759284902255,20.940430619007515,1
1.9618725525273586,19.654502664735894,0
13.38150493680435,21.38972085543778,1
14.699488419636454,20.10777233695781,1
10.164615977237679,20.382551086153114,0
2.706437733048725,20.606836671094403,0
7.8088493281161515,19.523716767974467,0
15.659890640491366,22.682350914160732,1
15.891842835294359,21.990993513023614,1
2.358007368007204,18.972591117903345,0
7.915079292542488,21.155713966522363,0
9.664480434504465,20.497689242059042,0
3.7459575131608442,20.10764922013287,0
13.701279548929119,19.714951191490393,1
11.914427852666147,21.5904651705655,0
18.882617972129648,20.96531984979112,1
36.366116957099415,45.4261617936298,1
8.061382165834107,19.879329227727183,0
13.644565467354338,20.16388259217875,1
7.678362369245196,19.658426972718793,0
5.83427970961614,20.11355979169937,0
17.78448485665059,18.94675688339016,1
12.586358972827353,20.18361292159656,1
19.77773281251197,20.352629425856186,1
21.228482500034026,20.221082166537894,1
18.243186275318664,19.325834513471246,1
1.235389486643525,20.63338190742656,0
4.383796385165793,18.6139893871342,0
8.460847550843411,19.59606535384977,0
21.00642831340518,19.690830680615253,1
15.141239008657308,19.6974086992845,1
9.820103131259518,18.65392455851967,0
2.0442286118565764,19.839784182237306,0
6.887844114355344,38.74716223446643,0
7.71835130352277,18.804223217890087,0
8.357373686096762,20.93472859538748,0
4.1193116844090225,18.33277564215253,0
6.053120368470937,20.641699588837135,0
33.251827334770795,21.212064053259404,1
23.149749966865123,21.581507355684703,1
19.50128976218442,21.063751751118094,1
3.5110898832951785,19.91669692703576,0
17.74827209582018,17.847420184694002,1
10.649892025935152,19.66928227310121,0
20.391874116361596,20.35465169825669,1
14.084643218408058,21.33124827912704,1
12.147566074984026,20.490127326313964,0
3.44038544800848,19.470876952174308,0
12.688583966707176,18.842984101585998,1
14.90724341106477,19.670110956067173,1
6.93544211589721,20.018181724590583,0
13.202982928356715,19.676481677394673,1
10.596029639807004,41.70200899182993,0
30.296396504569064,18.219246454537043,1
12.746311890720502,20.549381067351753,1
22.77026990297168,19.22713490786235,1
1.0320109301716833,19.043830179667818,0
7.678793965645983,17.823597768738328,0
21.68638118884666,20.08389557995169,1
5.751063936918211,19.721492145270716,0
24.35349954520171,19.222713506408088,1
19.89093303028983,21.711714312241014,1
-8.527109178365357,18.821684476845345,0
12.668595453095964,21.23472993134307,0
10.200993031834251,19.11521656914149,0
16.363410347278656,21.56029790449607,1
6.816708841304568,20.208184503927857,0
19.207104165101327,19.90433183617999,1
9.81992427786527,20.913958783502945,0
12.692707465222561,21.21699041754527,0
6.446455882952859,21.11182708226467,0
10.898489057106808,20.427557956230658,0
6.967634100013156,21.571996835503477,0
15.447926753697761,21.91388927035115,1
8.584454582665423,20.655734604009602,0
-0.9020279003438549,19.75454969053414,0
2.241413284440272,19.956012260524105,0
14.226962781123964,19.429133391071044,1
3.493777547415492,19.29853224230057,0
18.80094696746417,20.344456652374888,1
11.210419551660976,18.70009936372832,0
6.3990393234015075,20.07454973930668,0
10.315303340863197,22.834808458739605,0
-6.236032383704703,20.77313842293282,0
6.890380627220247,18.440936238628034,0
9.479676238251209,20.75444435957103,0
0.28336392324865756,18.785318920160556,0
4.888299146645743,19.2460812686831,0
16.162217426701865,21.17465714072037,1
12.815637066358287,19.30318436654278,1
20.173811332750777,19.506041112479558,1
4.243942084660459,19.708378076302687,0
23.285128644216574,20.75439247848191,1
18.722171417285345,21.155164937287033,1
27.108410815397107,20.631005961925148,1
20.156907369705802,21.417309201684862,1
27.97328734101602,21.062360999339482,1
11.970391834728677,20.6309279383833,0
-2.195682227875876,19.582198300057552,0
10.803081445214872,18.30796663731175,0
3.6023293181951903,18.618657165388157,0
14.038192770791827,18.366248439298985,1
2.8938818393662133,18.842723556357328,0
16.528310678463665,20.929392983866514,1
6.790967731294833,22.685615759704582,0
26.412776057506726,41.53884124869112,1
-0.5677012306012621,30.13921515425823,0
11.499038718587869,19.11548202764275,0
-2.2627328331726115,19.221249761234656,0
4.788682525581455,20.42319515106846,0
11.656939185314277,19.066927071891435,1
14.97785980199707,20.680031143529057,1
-2.074508585289202,19.199322803732564,0
-10.670296511453444,18.744729343516056,0
5.9424135538302485,21.452962633453712,0
21.09310204487033,44.381813888409056,0
3.4603803007896445,20.8535812446565,0
9.979018831225611,20.52184685008604,0
26.664705626422908,22.75355025811131,1
19.333534044438444,19.963318742793017,1
19.189169992204345,20.678413756068142,1
