feature_0,feature_1,feature_2,feature_3,target
1.10292526486296,12.674785340829022,22.769597246647315,44.22631320669325,0
3.16277663213134,13.725246681711624,16.16699529483385,27.96937747901994,0
4.194021342817612,24.10968819626547,20.725495776004525,-6.3871413008674764,0
11.270762591492495,24.74650620269754,18.94040782160827,13.41301522762442,0
27.03631114242796,19.758640013429325,8.888362214339303,-2.9079288435416935,0
15.849522715174393,28.045255417955016,36.2420741963211,51.43239971750201,0
15.400625442813169,19.81085349319629,23.948537397622502,25.511067446587674,0
1.1281918724780855,17.38016948891294,11.64190255147251,-4.581134808193138,0
17.009103042594603,19.67459231947736,7.915827149479258,7.6268953616447615,0
18.34860595606529,26.944619766233203,19.646315563293626,13.179646655987963,0
6.806375321856853,16.09682547659269,6.220681850302443,4.45560356044351,0
24.670752597131433,15.097276414944279,-12.867314701281614,-15.363032826604417,0
-5.054629845361864,15.196116407877321,11.615578933001128,-10.172637433988719,0
34.45081524445904,42.32253760424942,44.775758828666326,44.69610361464575,0
16.208457448457956,18.814087657979172,30.593787489778187,27.69840572399925,0
12.540309075835342,24.234124048550377,16.056410679224747,16.848138773408536,0
7.666048931435764,21.306269424564135,15.381116192933282,21.240124838298698,0
6.9105627132456755,8.93240640914549,19.548407006760954,14.144255618321825,0
-10.434504134804843,11.469701175956065,0.7947564381237484,-18.852323259692895,1
-4.385380191136242,3.650119697127783,0.9964453815068754,14.669820301377088,0
4.2482084022333035,16.9330043345123,1.9929653263190978,23.172087931556632,0
2.8920279808205933,9.90545305667764,14.15811831428198,15.710628847397206,0
-8.152850046626378,10.326223790883802,-0.17998555874633126,-11.045129981999178,1
13.259112145475516,25.311154736463756,19.94441776088384,15.441973642838553,0
19.62168183829985,29.64962724320855,41.889019220259314,15.413836765391519,0
-20.223494974918484,3.696264195685142,-21.907746744077862,-80.64291072212441,1
9.249730255577479,17.101155334973978,19.248401038519678,1.758290859050387,0
13.904817133638051,21.403866571166528,11.926457966571427,24.11097669835855,0
-4.792943585779286,23.409483590859217,31.982321239256578,58.30736421870015,0
19.51156366081726,28.75835895021685,32.61319094228244,18.709984089128934,0
4.99491875192254,19.866775093421058,23.399201942453345,0.5887937186623233,0
0.52409621709407,2.421407826450565,-5.448493245693385,-28.504581665180744,1
8.262429171831014,16.54234168073306,25.350330034266886,32.303489412484886,0
-11.423105025924809,6.0926792216669625,-15.550369065318492,-34.82817337984572,1
2.7486671391722615,21.76757634241658,38.328345923888676,27.03237199259753,0
16.722051340812325,22.873734039134817,19.72185171909297,23.165761396647838,0
