feature_0,feature_1,feature_2,feature_3,target
1.10292526486296,12.674785340829022,22.769597246647315,44.22631320669325,0
3.16277663213134,13.725246681711624,16.16699529483385,27.96937747901994,0
4.194021342817612,24.10968819626547,20.725495776004525,-6.3871413008674764,0
11.270762591492495,24.74650620269754,18.94040782160827,13.41301522762442,0
27.03631114242796,19.758640013429325,8.888362214339303,-2.9079288435416935,0
15.849522715174393,28.045255417955016,36.2420741963211,51.43239971750201,0
8.9992930840596,28.828237509442523,43.603567189840774,48.108548386477736,0
30.56178936463246,17.194955599768996,-7.440309851581496,13.074795924224123,0
17.009103042594603,19.67459231947736,7.915827149479258,7.6268953616447615,0
18.34860595606529,26.944619766233203,19.646315563293626,13.179646655987963,0
6.806375321856853,16.09682547659269,6.220681850302443,4.45560356044351,0
24.670752597131433,15.097276414944279,-12.867314701281614,-15.363032826604417,0
-5.054629845361864,15.196116407877321,11.615578933001128,-10.172637433988719,0
16.052394163979315,45.93890818942005,76.62131629399909,114.57389591577041,0
12.733369185425264,37.754365823900045,52.51560158084121,50.113869986673805,0
12.224788541538919,18.786477186659624,22.107656536470365,45.99653347908887,0
7.666048931435764,21.306269424564135,15.381116192933282,21.240124838298698,0
14.570790226565455,26.823961681740222,30.65078451483331,16.745793557692096,0
-10.434504134804843,11.469701175956065,0.7947564381237484,-18.852323259692895,1
-12.241357386042843,13.727900160698894,10.26032117769654,-4.317545180305949,0
-16.69288323059036,10.170417084910332,15.764687340489374,28.42576522006474,0
4.394715206781051,24.81912441872288,22.946161558875914,14.962107924064583,0
-8.152850046626378,10.326223790883802,-0.17998555874633126,-11.045129981999178,1
18.571218872012246,23.004483887158308,23.422676459356545,48.425312498933195,0
44.44881514884227,46.69333437747305,42.54540853488467,65.64616779817162,0
-20.223494974918484,3.696264195685142,-21.907746744077862,-80.64291072212441,1
9.249730255577479,17.101155334973978,19.248401038519678,1.758290859050387,0
13.904817133638051,21.403866571166528,11.926457966571427,24.11097669835855,0
-4.792943585779286,23.409483590859217,31.982321239256578,58.30736421870015,0
19.51156366081726,28.75835895021685,32.61319094228244,18.709984089128934,0
4.99491875192254,19.866775093421058,23.399201942453345,0.5887937186623233,0
0.52409621709407,2.421407826450565,-5.448493245693385,-28.504581665180744,1
8.262429171831014,16.54234168073306,25.350330034266886,32.303489412484886,0
-11.423105025924809,6.0926792216669625,-15.550369065318492,-34.82817337984572,1
2.7486671391722615,21.76757634241658,38.328345923888676,27.03237199259753,0
16.722051340812325,22.873734039134817,19.72185171909297,23.165761396647838,0
