x,y,z,t
4.068119066032905,-0.5200178787938887,1.8621594815955738,1
3.1846685155294137,0.23271511719671933,2.097348148533518,1
5.214478267172349,-1.382233017268866,1.6242070156174466,1
3.464120166280397,0.14014717379904607,2.1045342789945565,1
3.7269262143606516,1.773698088515959,2.2703120802857573,1
3.2192964434368783,0.6136653823169305,2.114528144441256,1
7.009425722742321,-0.30568160503049235,1.501187605464711,1
5.56177573091279,0.49460388341806544,1.8961819971924683,0
4.2197290304782635,0.04800983575156653,1.9921941582232099,1
4.424953772104952,1.8893544281481065,2.145175559450867,1
6.930633820782358,-0.7510074627266687,1.5195755817066405,1
5.650329055931966,2.4943719176325083,1.9603105091649735,1
3.959841310191006,0.4952227625775522,2.109691461123542,1
5.064777582170344,-1.0334126775128467,1.677781873292998,1
2.983222889907393,1.3216638302632986,2.198464707145467,0
3.6863075230020614,1.2912141906637344,2.2350762895286955,1
4.502505825066602,-0.3293956454928853,1.8006342453657243,1
4.4239350421682895,-0.5081028077556069,1.8891890579459327,1
5.054697905957224,0.10009594316088265,1.9074242834264126,1
6.5262536959925015,-0.031193726132172306,1.651413585715704,1
4.488739902711176,-0.9492409991047044,1.7856759072296378,1
3.4914235224136956,0.9012890254939596,2.2049118202989013,0
5.059430527267078,-1.5410472911794184,1.620892822585821,1
4.831925185073922,-1.2639787781977292,1.6569186448403495,1
4.90519331474847,-1.3501680960549414,1.670838496048647,1
5.381215610131305,0.08658901302177105,1.8157568222439144,1
5.452647558758187,-1.528902020824423,1.5499640524221625,0
5.484294419000001,-0.22719091799363006,1.9074672437530569,0
7.156490679679775,-0.03396110093668292,1.5364360604906973,1
4.904085933760547,0.1986695292291018,1.9041282957059669,1
3.4075433506036523,2.1450404058394867,2.386331746160415,0
6.06302687228999,-0.8600675711561069,1.6800221866753573,1
5.804176107379808,0.12311813323362114,1.7144105494758763,1
5.676492342787929,-0.0007674880912839632,1.8336751509032623,1
3.583632634080729,1.4995112308687741,2.3027632527079214,1
5.6270675258555976,0.22994494675157176,1.8335271822349093,0
5.976822889312037,-0.7904712010398065,1.7094130008162478,1
5.980571636274788,0.21421864346384478,1.7784947588548867,0
4.633296791579569,-0.9607772396700098,1.7727923252150015,1
4.547960247482363,1.9229445003145953,2.2608503251071435,0
6.252138121335758,0.4269421427490299,1.7416211888875768,1
7.423728024070423,-0.5956238014471081,1.5567701510323784,1
5.220172442544917,1.2540064811802112,2.101269545122049,0
5.241487579346971,-2.590129353273148,1.4760717771754426,1
6.674393695569967,-0.3358964242723381,1.664546644350538,1
3.002555688699131,1.0861960947899725,2.1633339004379155,1
4.39501503655736,-0.7933102226136597,1.8279189868248906,0
5.563007785111365,-0.5786271107995921,1.8248914333901975,1
6.6810065618981955,-0.6028377238211091,1.5753282196365188,1
4.247007222193045,0.37099044819784377,2.0433709115243657,1
5.554462181352211,-0.06979196817797406,1.867481847654151,1
3.152115603497266,-0.04005654319747198,1.8825065907391463,1
4.192860437400011,0.5526443586549551,2.028467636060832,1
4.828618275443273,-0.22123339927649996,1.8952981035533614,1
3.6234779333751232,0.006940806670573285,2.01944231539146,1
4.829350063055434,-1.535165203845577,1.5974383620291386,1
4.951281552835922,-0.18085743178134753,1.8474049663569019,1
6.157086674359104,0.831935020883152,1.8349189857337476,1
5.36226760926185,-0.8917074595377436,1.6295142864791423,0
5.175025913298959,0.16588936597615353,1.9281330538215231,1
5.878425796883003,-0.9746021436567622,1.6693726968296836,0
4.190054448166625,1.0231007261974823,2.1303726057579455,1
4.7173034848666315,-0.0012553573426365428,1.9422356830598957,1
5.1813566763338255,-0.54738353035236,1.9002551556848746,1
4.9236462822345555,0.042187294044081426,1.8250467309022411,1
6.0002941738907225,0.009963615055496866,1.8207805471430034,1
6.586330317258531,0.45718484822125827,1.7457887924310638,1
3.7265265788917135,0.6585176964415478,2.1165192151187795,1
3.968379065819534,0.4580587977061248,2.089229394809225,1
5.08450740268188,-0.4118521021740923,1.7956390067748291,1
4.325112700678338,-1.032961975454362,1.6658449022198607,1
4.060133602970053,0.7575740156030859,2.1339508483225353,1
5.406646875472231,0.06608551542674843,1.8769027064523829,1
5.696516557759568,0.2704784810195162,1.8015516391665671,1
4.695488195493425,-0.884931737498604,1.750263361361186,1
4.859341386579283,0.06627917056109969,1.9826690091371708,1
5.751957085986199,0.5954038533880603,1.9570309847301457,1
5.114488912627709,-0.4228393696520508,1.8484011561864582,1
4.8330755253915285,0.18911768908565668,1.8857931142280022,1
5.114081477925209,0.5057052143076752,2.0124544945253167,1
2.71026738070481,0.5685375066240571,2.1271518411676023,1
6.155051972099779,0.32450725247144907,1.7057655283768711,1
5.963609904437438,0.29048907483948877,1.7749863941752455,1
4.984751519300153,1.2341828164411073,2.0251061318951535,1
6.307817228358791,0.7375717876550352,1.8423575978570275,1
5.386671949997616,-0.24563437366470006,1.826761985927177,1
4.416808130111386,0.13146266980592386,1.9718451493236366,1
4.222112051554181,1.1127072705425949,2.2220623993971946,1
6.597830809763268,0.09888126076572124,1.6934012407032575,1
4.3647675619255235,-0.621540016167922,1.8808453941221608,0
4.04447799604754,1.7774291262026218,2.2594270892660213,1
4.056112686925773,0.7343784692145118,2.0469739586305744,1
6.923415729023396,-0.7423277959862059,1.6148557632948684,1
4.798367078377633,-0.677647370968499,1.8119628819781086,1
4.669339679173037,-0.20673604205597476,1.8094919819794424,1
2.9805721571799353,0.32176128984419516,2.0564113246353477,1
6.083780893885404,-0.8659214164268372,1.7070033328691963,1
5.032097751413139,0.7196480599734024,2.0036108395059773,1
4.817071955200933,-0.8559603968560312,1.7734445254620368,1
3.7077976639342536,-0.26204382590054953,2.0225322669550274,1
6.259138343277653,1.267083510411368,1.8476423659686683,1
4.9130134384057875,-0.3791299508492353,1.7551278664977363,1
5.224968796701683,-0.23932033817334214,1.7992867171256641,1
3.9393222334149804,-1.149268429060095,1.6945265672053293,1
6.132923399305472,0.8467858878715396,1.9145639614320902,1
5.4263780636309535,-1.118377019770458,1.586651704537514,1
3.703285646121878,2.3650198625269403,2.4020758923364744,0
5.308438195608422,-1.4229226775242174,1.6124467946071097,1
6.8420703193282515,-0.39014867342507775,1.5820438901734315,1
5.360550028337733,0.1202264981755753,1.7949634473853469,0
6.27079781639177,-1.3504011854252485,1.5860757305379256,1
4.058529264904297,1.2103642688815137,2.1517010349776813,1
4.086268985771022,-0.7092232409037688,1.7480939665312158,1
5.929440879341315,-0.8338368200936774,1.6145967057117374,0
5.840954368689955,-0.2319322936253178,1.7956256315867993,1
5.7075920708747105,-0.6194019759270225,1.7815639287617242,1
4.132317898654329,-0.16845898139257753,1.9290612302233296,0
5.979909306966713,-1.6737445425891353,1.5172757176047729,1
5.262670605789858,-0.4592607804069486,1.7830793972428798,1
6.187958548150721,-1.0272229043401395,1.5887569765025114,1
6.395138320700881,-0.1738703918425788,1.7190873255993164,1
6.544216561027008,-0.15318656449579127,1.7130848431440788,1
5.28655086885883,0.40390672401714706,1.899033650818315,1
6.42630763038253,-2.1649260727615633,1.4718104522041666,1
3.973152733896972,1.814089902793281,2.212855861515159,1
4.591660971432735,-1.6341699578167872,1.5548144818781489,1
3.6883793416244806,2.9358842369729947,2.2725562305274263,1
6.039543222324886,-0.17508453790928846,1.756661518989081,1
4.75210591859697,2.166664115429019,2.2358773429174454,1
4.513031145584558,-0.5072432086127598,1.7926249723715795,1
4.8224743711328,-1.1136595715443482,1.589223728544639,1
6.163080536187647,0.5630881029362427,1.8833657530712093,1
5.624739956677956,-0.05653448259327787,1.9318654279570906,1
4.456761142527137,0.39293614467755367,1.967295091292853,1
4.739580322646448,0.29227272654911385,2.0174168553167386,1
4.23123435961005,0.971185721830671,2.152457046646971,1
7.145807795552081,0.1561374240977469,1.5883274637578015,1
2.776850422898122,1.5194306239595998,2.2132678616709733,1
4.204294257802653,1.0532663336704924,2.216714861792516,1
4.0573986392300565,1.5960657278128008,2.19590083695923,1
4.872543554495272,-0.9911647003662699,1.6997599636777883,1
6.786103586571768,-1.6055412426166802,1.535870254173179,1
5.035195911004941,1.039429750973755,2.056438999976016,1
4.5461125106337095,0.0016025372466575705,1.9250476242268462,1
5.114127481365482,0.6920201302895987,2.000231756380089,0
3.3276921115615488,0.8407734717849163,2.191179996840838,0
4.719250242067378,-0.506376799871623,1.8616533981056167,1
5.607222458076699,-1.3245612180487645,1.6685475673670276,0
5.300890065586142,0.38010198406391804,1.9551456020904907,1
4.928350740625644,-0.03447836767775711,1.8667332657280817,1
3.9030649255171133,0.03297689001484594,1.951408052238558,1
7.889437297157427,-0.5986685771017088,1.4805682902878623,0
5.612891583299445,0.14235808804811093,1.9030215147688962,1
5.288104450856965,-0.9545949038964353,1.7374633985972572,1
3.4711370075031276,1.161084440817327,2.163355529169284,1
6.916192542308078,0.2549099678239236,1.5594782164006995,1
4.259458882339633,0.33394048304860235,1.9939964125987215,1
4.663102909934923,0.06002136637024763,1.9441347197094125,1
7.686340749987972,-1.6052622007569433,1.374925612350039,1
5.639677630307167,0.338574235556413,1.8635935192739477,1
5.896481255433189,-0.8256400590812049,1.749339145547153,1
5.025802846207161,0.2166705495036345,1.9394726643966917,1
4.805121681250734,0.4769497851367615,1.9767681679663516,1
4.272418504868214,1.382097054314621,2.1489544376279963,1
5.712889650432846,-0.48575744953966515,1.703594504653702,1
