x,y,z,t
-0.08399936804947694,1.3458127466429661,1.7654938773112008,0
0.4471513637095681,0.6570197691477464,1.7736950881850166,0
0.8901471210260705,1.349860126171668,2.120498784858824,1
-0.5180547430590456,-0.18105337430592225,1.2799012627022375,1
0.012090249947892234,0.21410837393995008,1.5598477753747995,1
1.7922946973073863,1.8850124154240537,2.3342855336598607,1
-0.18390581874568634,1.1075888904606743,1.8611915841952036,1
0.6868415158122619,1.7823390314619427,2.059838298648181,1
0.06239636242708079,0.08420038528155896,1.5955123397916957,1
0.7477325848576373,0.6269795717148616,1.889848859547415,0
-0.5111852140282243,-0.6171965699735362,1.1043111503073426,0
0.4484784710144504,-0.36292244748951363,1.458656700349964,1
1.0485796773915923,0.5257228015674216,1.9088421468945225,1
-0.20670363145460385,0.11814002987402249,1.466454763486347,1
-1.5871254891920359,-1.4332817162254188,0.5239561637044142,0
0.5138287100413833,1.0822792667773737,1.9133662640588076,1
-0.6889241584699631,-0.4033010430420728,1.2127284594742105,1
2.4053764643103013,2.363708469507388,2.412586656800053,1
-0.005971329853219798,-1.0602003500432815,1.0741785296805655,1
0.26207933305090597,0.7674960519083387,1.8779534006544847,1
-0.49628008963492637,-0.48403392536195383,1.1745846944767924,1
2.115916676918448,1.7994842190331215,2.391949394251834,1
-0.8735499936298587,-1.1909685995388923,0.9170285088838518,0
-0.07652215280880971,-0.31404990333351257,1.4779876897200492,1
0.9018445353702541,0.6638971342403664,1.9330303458489573,1
-0.5491150227348609,-0.3871621414814367,1.2453797690769577,1
-0.061670306918055084,0.9255441008353247,1.7893420656068066,1
1.510159717952734,1.615075804745163,2.1969487200306816,1
0.778903615064314,0.4095059510877083,1.825692325653647,1
1.2808657798472691,0.8942482189945238,2.129591941154802,1
-0.2734215266297264,-0.05675856111310655,1.339126492770882,1
2.186932681671286,1.1828907663885617,2.208061125848969,1
-0.04512715146005197,-0.6800293919632137,1.2947129612787953,1
0.538255567612665,0.41250920783449974,1.7793499473440968,1
-1.8330691543647717,-1.314430475932677,0.43238662180982906,0
-1.2725016616701081,-1.2132795363875468,0.6817017127534943,1
1.242118792740796,1.444055544455629,2.216660048050388,1
0.03233371018961455,0.19696800941848958,1.6443596573162558,1
0.9964027611971289,-0.33143540626968987,1.5971614221328516,1
1.1299836999611497,0.41810002628515275,1.9561459365490987,1
-0.2085447891568588,-0.3692208089084956,1.340102919437378,1
-0.187775079872834,0.04341717194787595,1.4020267068170273,1
0.3019617735310474,0.8034641979272941,1.8722377136898016,0
0.36326851178006164,-0.18445660364350608,1.6196649324150898,1
0.4924603233112772,-0.13054462302361336,1.5407852439891736,1
1.1423219019238968,1.2940893069143562,2.2138725497957674,1
0.7625335874060212,0.7152317967639922,1.9254606769815297,1
0.31223234439680736,-0.04169093338612753,1.5019594726242902,1
-0.984569061050206,-0.4147609358053992,1.0107521302176217,1
-0.5740802740412153,-0.49017815798952974,1.060277826773994,1
0.6545437252423839,-0.1908779917061765,1.6529809299046698,1
1.9978948458934764,2.417670266794092,2.3746328216676456,1
0.07021475452961701,0.5080382365862421,1.7163058466054306,0
-1.0090295755441991,-1.0995797437807846,0.8358713120574122,1
0.35978918835100204,-0.24847847125363065,1.49136984771472,0
-1.4466166941465897,-0.9992616895549231,0.6486697906009758,0
1.470214329988178,1.266318551435425,2.157861777216942,1
0.2783444872354741,-0.012044395205844355,1.6197360616895369,1
-0.25941093288808476,-0.2905143034969713,1.4371711161390828,0
0.4613971405986991,-0.33309902889931586,1.675644028980193,1
1.1013214676750755,1.1708366765522333,2.1067564885950087,1
0.9398586861357219,0.5712078255030195,1.8435922812433365,1
-0.5583252771133237,-0.5943997670179927,1.107536087635685,1
-1.4312986751551493,-1.2014264405682364,0.5480716491316325,1
0.7576646714192875,0.38078381420358876,1.8256241444795798,1
-0.3165479085388998,-0.4688754342723249,1.2748048191826078,1
0.41254304813338916,0.5936112998882968,1.8457746772397585,1
-0.8807462589682798,-0.5230284389025884,1.0144160627967154,0
1.1158333575315504,0.6617026112417854,1.9793157620978172,1
-0.5142837941086051,-1.1398169838058374,0.8715932628277628,0
