feature_1,feature_2,target
7.2552853520552105,20.30210006413549,0
9.45789773281686,18.47364504117384,0
45.31879823405902,93.75911422668705,0
4.7530568822810295,21.030337286171402,0
9.727294557930177,17.360756952896246,0
4.788534418112331,18.889349817492544,0
56.03260244127741,107.22675988493414,0
50.83325797681841,98.6107336537854,0
8.748223492505467,19.31832073615431,0
25.294315477011345,25.27588876594084,1
59.504838636049975,110.35220422068198,0
58.523496911583976,109.3781318261703,0
9.844535679064428,17.656974743379628,0
46.20080534022261,98.32221472991327,0
23.616035722949633,22.951389394858996,1
19.849918623387733,22.584337610226356,1
-1.227693106225546,16.214717016890443,0
-0.6334794998860875,16.10345115768909,0
0.6082815311622358,15.870113688391388,0
14.946900766642324,18.945476189643074,1
4.301011984319948,17.74328441037651,0
15.321042501774691,19.995920049248987,1
5.735448707953429,18.959876360582967,0
18.48264997860126,24.690195997790134,1
50.887417056861764,100.33123544524798,0
-4.423710119421598,15.050766630652792,0
11.856608062990327,20.006732873410797,0
-8.789665331556812,17.147920058899395,0
44.1479953746196,93.81263422020663,0
15.325126593264082,22.353718299200864,1
51.41998451155013,98.17159121877226,0
0.7198548608864925,16.219363313770344,0
4.660345174940486,18.08928904285525,0
11.202638075319067,18.353269992568226,0
17.605098136013932,21.47431082337336,1
49.793099901522986,100.48185593954894,0
12.738848053067922,19.732525598107944,1
1.250776060083382,17.149971928607812,0
5.879470590038504,19.23118933315118,0
17.592011559022783,21.49252708665796,1
2.0191776061060054,20.377800576420363,0
47.74883818739552,96.39719722193729,0
0.5195436206905839,14.437643731245355,0
53.9234072897193,106.47097671594128,0
12.870059566396435,23.22522205351709,0
24.560363031056184,23.72370822745888,1
7.137850144759784,19.364887658383147,0
48.30761542959263,98.25610994530217,0
14.766130442940714,23.052118080023927,1
55.394227824277955,102.79748058834825,0
12.063150506071302,16.770377924061037,1
2.8748544688842097,18.434873112236346,0
51.15489728936395,99.7454311735193,0
62.970645202480384,109.35790738914052,0
4.307168678935445,18.303821412191198,0
6.918840155869914,18.784453203313046,0
49.73434931058492,96.49785956308139,0
4.489781776111141,18.76090821914738,0
44.35553673162448,94.63213479810692,0
55.81550355656614,106.7289404563408,0
19.365810995653305,24.536698518358516,1
7.653818053144233,18.238194812849354,0
46.0741454804228,99.34195642689401,0
17.431978053437806,24.980759450740074,1
8.695377436287782,21.252732502203337,0
7.35761793878974,19.873018264977834,0
-5.028655755374929,15.412597329359658,0
11.153253603939117,20.6594764652609,0
0.9884527900283153,16.754404688362193,0
17.76978959460051,22.1770398210372,1
5.232338250849142,18.433855986482364,0
48.1940885854853,96.68099166508276,0
-1.4784777284928534,16.864919751893872,0
6.75731147272751,18.995136310594912,0
46.27563726353365,96.14045655294906,0
10.846317765605523,21.47554252042872,0
12.537362377884644,20.737088255373713,1
21.62573851510301,23.408501798203925,1
20.75794667739862,22.064365889579978,1
14.718539455451891,24.41747528036786,0
42.781378570330105,93.50116005142438,0
6.937212859557162,20.80570141378815,0
27.802828748119538,23.892085678034565,1
10.833248442893487,19.097035705022435,0
20.977274487803037,22.919042988879635,1
4.398909003965205,19.62721879078722,0
10.451522275143184,20.586032838272914,0
6.042525192619732,14.795540538188014,0
48.13467173046914,93.93347951981825,0
47.460958463776905,98.58320829485221,0
5.29021026309712,17.586970805862652,0
45.72625948937545,96.95177048107614,0
2.685324034364198,15.25942678373687,0
54.818541347261174,105.45415287991877,0
11.495910009301042,21.528472164914966,0
5.990182183809474,19.014446858672944,0
47.05576906715007,97.44171090487023,0
54.89859496226119,105.93311685774236,0
52.38803249453256,105.51617945368761,0
1.445319385080408,16.182137119744397,0
9.329170931171486,17.61879808075684,0
47.841772399355435,101.01762527129317,0
47.883613977251464,99.81629386556381,0
-0.23779413886915535,16.889101104600197,0
0.8079640818468938,16.70035662681128,0
50.150614896185715,97.06510715299386,0
16.27731466495686,21.492505460630387,1
5.93996975732024,16.99320773330296,0
50.65514870802626,97.40115310141628,0
13.62599367287079,20.114305709089944,1
-2.8816976534045136,14.663600843798099,0
10.922786349814702,21.65015925297958,0
54.0395236411131,104.8723376697867,0
11.405876737745453,19.057673040223236,0
16.09282156144215,23.112772170428592,1
14.681305063228919,22.659845776693302,1
10.158233822018364,18.75507429795221,0
9.682642161656611,23.102657620144097,0
9.823715152294454,18.748975712320686,0
7.448326625474183,18.584303420816774,0
58.280488865031074,108.96114617066982,0
54.9330100776441,107.40226464334067,0
0.42170268782482445,17.91877805121112,0
10.20072288303173,18.744616609186064,0
7.9499446635679245,18.18003086585615,0
44.75431453925489,92.00360409079457,0
-2.017826050062805,15.940625050999435,0
16.262813742430648,20.291971862095128,1
5.091203183347637,19.05135686265047,0
45.52373393170052,95.34271367541912,0
14.810339310553196,21.715687552234723,1
20.18865286340776,23.046653354855877,1
16.40512306163589,24.016449960102904,1
6.320814386708006,18.1937651812707,0
13.840489269803436,22.84239563391563,1
15.34089151959758,21.520087683170484,1
5.652401035493175,17.42659313212295,0
-0.6152449890319716,16.950840316360946,0
40.18974154868529,90.28741458555174,0
-13.347535095690148,13.047458053446253,0
50.18859953402234,97.48609085157324,0
8.450631111548816,17.397357305063572,0
52.12393724337618,101.43694099688318,0
2.7096820871431397,17.168268745121367,0
52.536765064870714,100.91724030155088,0
13.298247563579835,20.222072000017775,1
-4.695524297081487,13.936879352131697,0
19.838917968217014,22.244020611969592,1
1.8188232922719259,14.407447587003919,0
-1.1588562726609375,14.972493512903803,0
18.85268745629358,20.853872473615926,1
6.592889921747901,17.84027393255592,0
8.678494265901913,19.590887204011718,0
30.119972960696458,26.383883764464642,1
7.415406010977998,17.21033314206333,0
58.42792715241907,108.16626331933018,0
38.87239258508863,91.87265885080737,0
40.27253646830795,88.58429541332158,0
5.635115654325235,17.767703039745886,0
45.80242943142445,95.65081718517322,0
25.156974240627882,25.775379053142686,1
26.226039982817973,28.818617570112178,1
33.870925322738714,82.68613805844561,0
10.377675403766773,20.24338219620924,0
6.678908500646838,19.820490910676558,0
61.30657985827997,109.11735630647595,0
44.325879282545905,95.28827315506064,0
16.072921840551768,19.96156785991859,1
7.162272233916672,18.444824781543662,0
1.3447934681089997,18.809753635701394,0
45.321514523778404,96.01155527749923,0
7.206538442141497,20.432459208744817,0
56.144723864315104,102.86088575612953,0
4.931585538551733,18.771408697816067,0
7.581243510090639,19.014877855505286,0
27.422931984772426,30.034268944732716,1
-12.564326655048664,11.912197872274357,0
3.0341252577677835,17.876778863023148,0
7.741325961143058,19.788253600747172,0
1.3751760777513287,16.189975747366294,0
3.7397127957539444,19.043476353076183,0
30.530522354707525,28.880999666599884,1
4.794808680966605,17.430099724200435,0
9.374165397232966,20.574007903052237,0
12.129458880099069,21.486769891692447,0
62.509703619532345,112.83304485177078,0
0.4359901768188248,18.03879427827087,0
8.536292438441606,18.342307684917078,0
50.76792790590772,98.35233121096951,0
49.42876740018226,99.07946817556389,0
5.231341127366256,20.559630668324345,0
3.3005517276190277,16.56777457540466,0
56.88192067854654,105.06502893905646,0
17.696486096934066,20.920488608361104,1
-7.130239226056091,16.417320690685905,0
53.62315136111914,103.6930098374564,0
-9.804803583851278,10.883764306027524,0
5.819919209395547,21.681864794538473,0
9.008236464931887,18.842708916913217,0
39.82561326504698,94.50353235645974,0
10.989587575367825,22.129997835634402,0
17.856030413775542,22.946730866851922,1
46.49362300204507,95.60643953663238,0
14.12137038990048,22.295433353445183,1
3.19416924200209,16.20306599422574,0
53.3438311829265,104.16434883398145,0
60.60701442837639,108.4344380381604,0
47.15998305021762,98.81928006146184,0
7.758609095695475,19.158320820133266,0
-4.073693604961258,15.744448471412724,0
15.309158651772162,18.58105802396523,1
5.827049142998445,17.9647110251725,0
12.945604112599309,20.79471944306897,1
16.951848589750554,22.970725650410856,1
9.974955192222202,24.01239107236045,0
15.330030876364924,22.151557515396046,1
14.726445070357201,22.638460912477044,1
55.42612869906563,105.536753472951,0
9.204808526472794,20.372909369979897,0
25.36293091401714,25.852336133678236,1
8.625083173586447,21.34965841465816,0
16.662262182118713,21.968742422511312,1
18.357113266276812,21.42966961111813,1
4.538699757456312,19.044082613139256,0
11.103697725013056,20.57249065350015,0
7.0651024656175005,20.21453271468664,0
44.55875920818323,98.23739386404796,0
9.542020879239292,22.110747691979192,0
51.42275953176809,102.54942297102309,0
7.408465720811989,20.32217235814283,0
8.939940644768047,22.325315038189878,0
26.519461411930035,26.658939144930255,1
3.8556205187605457,19.172841535708848,0
-5.149588093169372,17.099441577016538,0
