feature_0,feature_1,feature_2,feature_3,target
6.305109239266218,26.0009837963084,35.551164756145816,57.92643468916144,0
8.364960606534598,27.051445137191003,28.94856280433235,41.66949896148813,0
9.39620531722087,37.43588665174485,33.50706328550302,7.3129801816007145,0
11.270762591492495,24.74650620269754,18.94040782160827,13.41301522762442,0
32.23849511683122,33.0848384689087,21.669929723837804,10.792192638926497,0
21.05170668957765,41.37145387343439,49.0236417058196,65.1325211999702,0
14.201477058462858,42.1544359649219,56.385134699339275,61.80866986894593,0
35.763973339035715,30.521154055248374,5.341257657917005,26.774917406692314,0
22.21128701699786,33.00079077495674,20.697394658977757,21.327016844112954,0
23.550789930468547,40.27081822171258,32.42788307279213,26.879768138456154,0
12.008559296260112,29.42302393207207,19.002249359800942,18.1557250429117,0
29.87293657153469,28.423474870423657,-0.08574719178311341,-1.6629113441362264,0
0.14755412904139398,28.522314863356698,24.39714644249963,3.5274840484794723,0
21.254578138382577,59.265106644899426,89.40288380349759,128.27401739823858,0
17.935553159828522,51.08056427937942,65.29716909033971,63.813991469141996,0
17.426972515942175,32.112675642139,34.88922404596887,59.69665496155706,0
12.868232905839022,34.632467880043514,28.162683702431785,34.94024632076689,0
19.77297420096871,40.1501601372196,43.432352024331806,30.445915040160287,0
-5.232320160401585,24.795899631435443,13.57632394762225,-5.152201777224704,0
-7.0391734116395845,27.054098616178273,23.04188868719504,9.382576302162242,0
-11.490699256187103,23.496615540389712,28.546254849987875,42.12588670253293,0
9.596899181184309,38.14532287420226,35.727729068374416,28.662229406532774,0
-2.95066607222312,23.65242224636318,12.60158195075217,2.6549915004690128,0
23.773402846415507,36.33068234263769,36.204243968855046,62.125433981401386,0
49.65099912324553,60.01953283295243,55.32697604438317,79.34628928063981,0
-15.021311000515226,17.02246265116452,-9.12617923457936,-66.94278923965624,1
14.451914229980737,30.427353790453356,32.029968548018175,15.458412341518578,0
13.904817133638051,21.403866571166528,11.926457966571427,24.11097669835855,0
0.4092403886239726,36.735682046338596,44.76388874875508,72.00748570116835,0
19.51156366081726,28.75835895021685,32.61319094228244,18.709984089128934,0
10.197102726325799,33.19297354890043,36.180769451951846,14.288915201130514,0
5.726280191497328,15.747606281929944,7.333074263805116,-14.804460182712553,0
13.464613146234273,29.868540136212438,38.13189754376539,46.00361089495308,0
-6.22092105152155,19.41887767714634,-2.7688015558199908,-21.12805189737753,1
7.95085111357552,35.09377479789596,51.10991343338718,40.73249347506572,0
16.722051340812325,22.873734039134817,19.72185171909297,23.165761396647838,0
42.84190154323484,36.092945994322136,10.874650724261581,12.657870654823803,0
27.613295537313796,32.33965000015413,16.404276300391626,25.078191338360252,0
23.09941718299364,36.67804066187025,39.6934053436753,75.91180357129267,0
9.755725649260686,26.554630640655468,13.261521290007401,19.576433190124845,0
-22.821316017897445,7.5617300101607405,-5.588764369424069,-51.61392508926145,1
20.828567713283338,35.49777310311145,25.607404260569737,19.787805079980302,0
6.352802878853498,16.964753691225084,15.341466068458864,2.7064717030545253,0
32.0511787836201,37.67187166991053,41.13932450223988,57.54909909673398,0
-9.57131849965289,17.77115395002375,-5.406447622832211,-40.34067572331836,1
9.190035499445054,32.132256806458784,33.87592308864827,41.921983467817064,0
30.534964455570577,43.331675588745355,41.460219726192044,40.872093451284876,0
10.420739673416872,24.598774705803564,16.149272333055062,11.226374590284642,0
12.066510217622806,33.17602929151693,28.12204814917938,13.677861916688833,0
15.700549105834657,32.52330531240565,25.807263851810873,22.120649310628345,0
19.45305017411007,38.13099232216874,53.933174457928686,79.0143778268367,0
18.141432615549306,35.91087973546474,38.656366764646506,50.58486918211383,0
-13.968569346181347,23.007556889483897,29.884451428201714,16.637887986312062,0
44.04287510278222,42.70160844230076,45.52877348647091,68.6598111706848,0
7.2333012318530265,41.053883793084545,48.040174747270555,65.98078859769265,0
12.11778713060625,24.756863763290237,21.199437310610072,31.413776775286834,0
1.182650381786429,27.399036901958546,32.41353756585504,60.203733361292976,0
17.861555832564335,29.508497415097004,19.44270507808009,28.579309923417615,0
21.049935852900106,43.3816303105896,46.94466912777575,60.61567667285805,0
-2.4076915506811973,8.880233782133107,2.8345904896998917,-1.0780499107089963,0
